"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_norm","batch_size","dropout","lr","negative_slope","epoch","val_acc_epoch","train_acc_batch","train_acc_epoch","train_loss_agr_epoch","train_loss_batch","train_loss_con_epoch","train_loss_epoch","train_loss_ext_epoch","train_loss_neu_epoch","train_loss_ope_epoch","trainer/global_step","val_loss_agr_epoch","val_loss_con_epoch","val_loss_epoch","val_loss_ext_epoch","val_loss_neu_epoch","val_loss_ope_epoch"
"fluent-sweep-5","finished","-","krl1","","2022-05-30T14:37:08.000Z","110","5fokckce","true","2","0.1","0.01","0.1","8","0.6792134642601013","0.6000000238418579","0.6570075750350952","0.6161585450172424","0.6368812918663025","0.5962915420532227","0.636944591999054","0.6469613313674927","0.6692911982536316","0.6560200452804565","1583","0.5728599429130554","0.6163216233253479","0.6223593354225159","0.5783910155296326","0.6325280666351318","0.7116957306861877"
"clear-sweep-4","finished","-","krl1","","2022-05-30T14:36:11.000Z","53","5fokckce","true","4","0.2","0.01","0","5","0.6859649419784546","0.699999988079071","0.6549494862556458","0.5578600764274597","0.5190322399139404","0.5647016763687134","0.5988557934761047","0.6149041652679443","0.5971601605415344","0.6596527099609375","494","0.654417872428894","0.6206204891204834","0.6267027854919434","0.5640353560447693","0.5991044640541077","0.6953357458114624"
"eager-sweep-3","finished","-","krl1","","2022-05-30T14:34:35.000Z","92","5fokckce","false","16","0.4","0.00001","0.05","19","0.5815668106079102","0.75","0.6513025164604187","0.6240911483764648","0.579596221446991","0.591364324092865","0.6387495994567871","0.655393660068512","0.6684935092926025","0.6544048190116882","474","0.6561041474342346","0.6547219157218933","0.6755523085594177","0.7068321704864502","0.6636015772819519","0.6965020298957825"
"distinctive-sweep-2","finished","-","krl1","","2022-05-30T14:29:48.000Z","284","5fokckce","false","64","0","0.0005","0.1","97","0.6876623630523682","0.971875011920929","0.8490471839904785","0.05823589861392975","0.07752873003482819","0.052630715072155","0.07192029803991318","0.10078998655080797","0.049481842666864395","0.0984630435705185","678","0.39886900782585144","1.48162841796875","1.0178693532943726","1.2646703720092771","0.4781476855278015","1.466031551361084"
"drawn-sweep-1","finished","-","krl1","","2022-05-30T14:04:06.000Z","1536","5fokckce","true","128","0.1","0.0001","0","551","0.6607542634010315","0.9833333492279052","0.9844681024551392","0.06858610361814499","0.15671081840991974","0.0816878080368042","0.08266239613294601","0.09970727562904358","0.08038360625505447","0.08294718712568283","2203","0.5744279623031616","0.6189082264900208","0.678680956363678","0.3788648545742035","0.6891360878944397","1.1320675611495972"
"sandy-sweep-33","finished","-","krl1","","2022-05-30T13:32:20.000Z","164","7vsvsbe8","false","4","0.4","0.0001","0.05","15","0.5700598955154419","0.75","0.7305387258529663","0.24904322624206543","0.5891043543815613","0.4747274518013001","0.3701944947242737","0.3578093945980072","0.2608846127986908","0.5085077881813049","1484","0.5464277267456055","0.7192836999893188","0.6463998556137085","0.6059346795082092","0.6693176627159119","0.6910354495048523"
"likely-sweep-32","finished","-","krl1","","2022-05-30T13:31:18.000Z","57","7vsvsbe8","false","2","0","0.0005","0.05","3","0.6661764979362488","0.6000000238418579","0.6462963223457336","0.6566246747970581","0.6970958709716797","0.6120384335517883","0.6637775301933289","0.6626923084259033","0.6855012774467468","0.7020313143730164","593","0.6561243534088135","0.586927592754364","0.6595327258110046","0.6639107465744019","0.696555495262146","0.6941454410552979"
"absurd-sweep-31","finished","-","krl1","","2022-05-30T13:29:50.000Z","87","7vsvsbe8","false","4","0.4","0.01","0","8","0.6838889122009277","0.699999988079071","0.65744948387146","0.6202731728553772","0.5883916020393372","0.5914713144302368","0.637178361415863","0.6527320146560669","0.6680719256401062","0.6533432602882385","791","0.5907790660858154","0.5859569311141968","0.6201441884040833","0.5882458090782166","0.6163840889930725","0.7193551659584045"
"fanciful-sweep-30","finished","-","krl1","","2022-05-30T13:28:27.000Z","78","7vsvsbe8","true","4","0.4","0.0001","0","7","0.6841772198677063","0.6000000238418579","0.6319624781608582","0.5363141298294067","0.7087089419364929","0.579476535320282","0.5927643775939941","0.5967256426811218","0.5966266393661499","0.6546785235404968","692","0.7004086971282959","0.6129932403564453","0.645871102809906","0.6153061389923096","0.5987404584884644","0.7019067406654358"
"twilight-sweep-29","finished","-","krl1","","2022-05-30T13:27:15.000Z","71","7vsvsbe8","false","2","0.4","0.005","0.05","4","0.5411111116409302","0.800000011920929","0.5547980070114136","544427.125","907969.5","314192.65625","393642.6875","370146.25","251442.203125","488004.9375","791","91870.6796875","69681.0546875","50853.67578125","10762.390625","38981.47265625","42972.80859375"
"prime-sweep-28","finished","-","krl1","","2022-05-30T13:19:55.000Z","435","7vsvsbe8","false","64","0","0.000005","0.05","99","0.6382727026939392","0.6656249761581421","0.6266401410102844","0.6295112371444702","0.6278558969497681","0.5996086597442627","0.6417713761329651","0.6557433605194092","0.67304927110672","0.6509443521499634","692","0.5919635891914368","0.5756799578666687","0.6193399429321289","0.5889376401901245","0.6144379377365112","0.7256805300712585"
"wild-sweep-27","finished","-","krl1","","2022-05-30T13:18:06.000Z","106","7vsvsbe8","false","8","0.3","0.00001","0.01","15","0.5994082689285278","0.550000011920929","0.6564646363258362","0.6235159039497375","0.7195611000061035","0.5971832871437073","0.6394481658935547","0.6518293619155884","0.6697901487350464","0.6549217104911804","749","0.6663382053375244","0.6628202795982361","0.67900151014328","0.6650380492210388","0.7108463644981384","0.6899645924568176"
"atomic-sweep-26","finished","-","krl1","","2022-05-30T13:16:29.000Z","95","7vsvsbe8","true","16","0.3","0.001","0.02","17","0.6902564167976379","0.9333333373069764","0.8367498517036438","0.23399600386619568","0.2402227818965912","0.28316906094551086","0.2676805853843689","0.3109687268733978","0.21469824016094208","0.29557085037231445","424","0.9068038463592528","0.7576077580451965","0.74635910987854","0.732781708240509","0.4838287830352783","0.8507733941078186"
"deft-sweep-25","finished","-","krl1","","2022-05-30T12:49:25.000Z","1620","7vsvsbe8","false","64","0.3","0.00001","0","406","0.6812262535095215","0.8666666746139526","0.7535776495933533","0.22158245742321017","0.4309123158454895","0.3666854202747345","0.326285183429718","0.32159623503685","0.3709839582443238","0.3505778908729553","2841","0.5949167013168335","0.6629403233528137","0.5948675870895386","0.42484250664711","0.6064382791519165","0.685200035572052"
"fluent-sweep-24","finished","-","krl1","","2022-05-30T12:48:23.000Z","58","7vsvsbe8","true","2","0.1","0.01","0","3","0.6852940917015076","0.699999988079071","0.6548821330070496","0.6276753544807434","0.6507638096809387","0.6023314595222473","0.6447417736053467","0.6600202918052673","0.6761093735694885","0.6575726866722107","593","0.6356269717216492","0.5962955355644226","0.6363317370414734","0.5951351523399353","0.6500446200370789","0.7045564651489258"
"denim-sweep-23","finished","-","krl1","","2022-05-30T12:35:31.000Z","769","7vsvsbe8","false","16","0.3","0.00001","0.1","160","0.621832549571991","0.800000011920929","0.7387878894805908","0.28662851452827454","0.3985624015331268","0.4635543823242187","0.3620383739471435","0.3538506329059601","0.23586055636405945","0.4702976942062378","3999","0.555164635181427","0.6327154040336609","0.5812758803367615","0.47188839316368103","0.5481839776039124","0.698427140712738"
"deft-sweep-22","finished","-","krl1","","2022-05-30T12:17:35.000Z","1070","7vsvsbe8","true","32","0","0.00001","0.05","298","0.6613104343414307","1","0.9935648441314696","0.33269447088241577","0.2900267541408539","0.2527642250061035","0.2925827205181122","0.2776190936565399","0.29910415410995483","0.30073174834251404","3873","0.5531412363052368","0.6495988368988037","0.5947500467300415","0.44915542006492615","0.5704398155212402","0.7514146566390991"
"fine-sweep-21","finished","-","krl1","","2022-05-30T12:13:53.000Z","219","7vsvsbe8","true","32","0.1","0.0005","0","55","0.6849837899208069","0.975000023841858","0.9394031167030334","0.06254766881465912","0.10664701461791992","0.12425486743450163","0.09921550005674362","0.09146448969841003","0.08616787195205688","0.1316426247358322","714","0.6680954694747925","0.8194057941436768","0.6977277994155884","0.24421270191669464","0.7120987176895142","1.0448259115219116"
"efficient-sweep-20","finished","-","krl1","","2022-05-30T12:09:48.000Z","240","7vsvsbe8","true","64","0","0.00001","0.02","69","0.5321428775787354","0.965624988079071","0.939694046974182","0.43947795033454895","0.4127729833126068","0.4543837308883667","0.4292965233325958","0.39723119139671326","0.3909226059913635","0.46446722745895386","482","0.7056677341461182","0.7188618779182434","0.6918578147888184","0.6148632168769836","0.673658549785614","0.7462376952171326"
"rare-sweep-19","finished","-","krl1","","2022-05-30T12:03:23.000Z","380","7vsvsbe8","false","64","0.1","0.0001","0","104","0.694329023361206","0.9333333373069764","0.8051087856292725","0.12761926651000977","0.2362102568149567","0.2527882158756256","0.20344704389572144","0.22283200919628143","0.1699347048997879","0.2440610378980637","727","0.2903694212436676","0.7734082341194153","0.6388677358627319","0.7606714367866516","0.34908637404441833","1.0208033323287964"
"playful-sweep-18","finished","-","krl1","","2022-05-30T12:01:51.000Z","89","7vsvsbe8","false","4","0.4","0.000005","0.01","10","0.49419641494750977","0.550000011920929","0.6395454406738281","0.6259304881095886","0.7251238822937012","0.594840407371521","0.6394925713539124","0.6549373865127563","0.6678998470306396","0.6538547277450562","989","0.6855404376983643","0.6731767058372498","0.6952472925186157","0.7183383107185364","0.702366828918457","0.6968145370483398"
"ancient-sweep-17","finished","-","krl1","","2022-05-30T11:54:41.000Z","424","7vsvsbe8","false","128","0.4","0.005","0.05","133","0.5361601114273071","0.6499999761581421","0.6473570466041565","0.5918241143226624","0.6379545331001282","0.537683367729187","0.6146136522293091","0.6207255125045776","0.6560606956481934","0.6667744517326355","531","2201.874267578125","269.9690246582031","1289.38330078125","132.03564453125","730.0950317382812","3112.942138671875"
"glad-sweep-16","finished","-","krl1","","2022-05-30T11:48:41.000Z","355","7vsvsbe8","true","64","0.2","0.00001","0.1","91","0.6535078883171082","0.90625","0.8069486021995544","0.44707202911376953","0.4496746063232422","0.5333442687988281","0.45356884598731995","0.4174245297908783","0.4171099066734314","0.4528935253620148","636","0.6323881149291992","0.6282156109809875","0.6433568000793457","0.6176126599311829","0.6322259902954102","0.7063416838645935"
"silvery-sweep-15","finished","-","krl1","","2022-05-30T11:47:27.000Z","69","7vsvsbe8","false","8","0.2","0.005","0.02","10","0.6078947186470032","0.699999988079071","0.5994444489479065","5427253","1732800","5703396.5","6418235.5","6425168","7574849","6960510.5","499","70716.8984375","1778127.875","1287785.75","590611.5","1644111.375","2355361.75"
"bright-sweep-14","finished","-","krl1","","2022-05-30T11:44:24.000Z","181","7vsvsbe8","true","32","0.4","0.00005","0.01","44","0.6765656471252441","0.9375","0.7711777091026306","0.3991262018680573","0.40390872955322266","0.5164588093757629","0.42446988821029663","0.39537960290908813","0.3674849569797516","0.443899929523468","571","0.592979371547699","0.59368896484375","0.6060903668403625","0.5658277273178101","0.5797326564788818","0.6982227563858032"
"morning-sweep-13","finished","-","krl1","","2022-05-30T11:41:28.000Z","172","7vsvsbe8","false","16","0.4","0.001","0.1","42","0.6768085360527039","0.9833333492279052","0.8064454197883606","0.15475887060165405","0.1514386683702469","0.2399610131978989","0.21076446771621704","0.21475346386432648","0.19833533465862271","0.2460135966539383","1049","0.7906555533409119","0.9443489909172058","0.7460193634033203","0.5339372754096985","0.4826759397983551","0.9784793257713318"
"clean-sweep-12","finished","-","krl1","","2022-05-30T11:40:27.000Z","56","7vsvsbe8","false","2","0.1","0.0001","0.02","3","0.6852940917015076","0.5","0.6486532092094421","0.6119643449783325","0.726485550403595","0.604360818862915","0.6417782306671143","0.6603991389274597","0.6662003993988037","0.6659662127494812","593","0.5847885608673096","0.670684278011322","0.6444582939147949","0.6518567800521851","0.6304513812065125","0.6845107674598694"
"vivid-sweep-11","finished","-","krl1","","2022-05-30T11:38:14.000Z","127","7vsvsbe8","true","32","0.2","0.001","0.05","33","0.688101589679718","0.962499976158142","0.8930976390838623","0.13213388621807098","0.16620373725891113","0.176139697432518","0.1768088936805725","0.1889980286359787","0.1750042885541916","0.2117685824632645","428","1.2219350337982178","0.8770464062690735","0.8962301015853882","0.8310459852218628","0.6023999452590942","0.9487237930297852"
"sleek-sweep-10","finished","-","krl1","","2022-05-30T11:34:46.000Z","205","7vsvsbe8","true","4","0.1","0.000005","0.05","26","0.6781250238418579","0.75","0.7075563073158264","0.5842029452323914","0.5479191541671753","0.5714066028594971","0.5681595802307129","0.577442467212677","0.5496337413787842","0.5581122040748596","2573","0.5698147416114807","0.603589653968811","0.6352555751800537","0.6202307343482971","0.6803745031356812","0.7022681832313538"
"devoted-sweep-9","finished","-","krl1","","2022-05-30T11:13:41.000Z","1264","7vsvsbe8","false","128","0.3","0.0005","0","437","0.6808011531829834","1","0.927167534828186","0.005566148553043604","0.014335165731608868","0.0363435372710228","0.021376006305217743","0.009350297972559927","0.044374264776706696","0.011245769448578358","1747","0.6960136294364929","0.6531141400337219","0.6560866236686707","0.5950374603271484","0.39221253991127014","0.944055438041687"
"earnest-sweep-8","finished","-","krl1","","2022-05-30T11:10:34.000Z","185","7vsvsbe8","true","2","0","0.0001","0.1","16","0.611299455165863","0.699999988079071","0.6391414403915405","0.6151199340820312","0.5395078659057617","0.5977799296379089","0.6348129510879517","0.6432837843894958","0.6619225740432739","0.6559582352638245","3167","0.6237782835960388","0.6814993619918823","0.6570907831192017","0.6181709170341492","0.6239723563194275","0.7380327582359314"
"drawn-sweep-7","finished","-","krl1","","2022-05-30T10:53:30.000Z","1020","7vsvsbe8","true","128","0.4","0.00001","0.02","295","0.6839987635612488","0.871874988079071","0.7396456003189087","0.5105710625648499","0.49505850672721863","0.5848036408424377","0.5083382725715637","0.4946695864200592","0.4329496026039123","0.5186975002288818","1179","0.641873300075531","0.6281245350837708","0.6365001797676086","0.5975164175033569","0.6177206039428711","0.6972659826278687"
"good-sweep-6","finished","-","krl1","","2022-05-30T10:51:20.000Z","128","7vsvsbe8","true","4","0.1","0.00005","0.05","17","0.6870370507240295","0.699999988079071","0.754396915435791","0.4666782021522522","0.6171519160270691","0.4669077694416046","0.46884119510650635","0.46706947684288025","0.4502808451652527","0.4932697117328644","1682","0.5257315635681152","0.672475278377533","0.6007816791534424","0.49783799052238464","0.5369334816932678","0.7709301114082336"
"leafy-sweep-5","finished","-","krl1","","2022-05-30T10:49:21.000Z","115","7vsvsbe8","false","4","0","0.00005","0","14","0.6945512890815735","0.75","0.6834776401519775","0.3904366195201874","0.4641898572444916","0.543792188167572","0.4732347428798675","0.44672131538391113","0.394504189491272","0.5907192826271057","1385","0.3579523265361786","0.9384308457374572","0.6282836198806763","0.47707435488700867","0.5484355688095093","0.8195249438285828"
"stellar-sweep-4","finished","-","krl1","","2022-05-30T10:48:15.000Z","61","7vsvsbe8","true","2","0.2","0.01","0.01","4","0.6822222471237183","0.6000000238418579","0.6545454263687134","0.6181229948997498","0.6897913217544556","0.5971676707267761","0.6430871486663818","0.6606512069702148","0.6779803037643433","0.6615132689476013","791","0.6369518637657166","0.6368337273597717","0.6504859328269958","0.6424487829208374","0.6334794759750366","0.7027155756950378"
"still-sweep-3","finished","-","krl1","","2022-05-30T10:46:53.000Z","78","7vsvsbe8","false","2","0.4","0.000005","0.01","6","0.4074626863002777","0.800000011920929","0.6287878751754761","0.631144642829895","0.5758011937141418","0.5926690697669983","0.6410123109817505","0.6554915904998779","0.6711044311523438","0.6546517014503479","1187","0.722764790058136","0.7173469662666321","0.7070119976997375","0.7160910367965698","0.6864418387413025","0.6924150586128235"
"vague-sweep-2","finished","-","krl1","","2022-05-30T10:42:24.000Z","265","7vsvsbe8","true","16","0.4","0.00001","0.01","58","0.6868420839309692","0.7333333492279053","0.6865465044975281","0.5150670409202576","0.5602620840072632","0.6149038672447205","0.5425024032592773","0.5426572561264038","0.4588536024093628","0.5810299515724182","1449","0.5967146754264832","0.598266065120697","0.6102675795555115","0.567418098449707","0.5872870087623596","0.7016522884368896"
"unique-sweep-1","finished","-","krl1","","2022-05-30T10:39:20.000Z","182","7vsvsbe8","true","64","0.3","0.005","0","65","0.6845041513442993","0.943750023841858","0.8793473243713379","0.13483989238739014","0.18074505031108856","0.18613389134407043","0.17623212933540344","0.20022614300251007","0.1438644528388977","0.2160962820053101","454","0.9241377711296082","0.7369159460067749","0.7976477742195129","0.8355624079704285","0.7684411406517029","0.7231815457344055"
